time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
1029,-1.00E-05,-1.00E-05,0,-2.00E-05,-2.00E-05,0,-2.00E-05,-1.00E-05,0,1
1030,-1.00E-05,-1.00E-05,0,-2.00E-05,-2.00E-05,0,-2.00E-05,-1.00E-05,0,1
1031,-1.00E-05,-1.00E-05,0,-2.00E-05,-2.00E-05,0,-2.00E-05,-1.00E-05,0,1
1032,-1.00E-05,-1.00E-05,0,-2.00E-05,-2.00E-05,0,-2.00E-05,-1.00E-05,0,1
1033,-1.00E-05,-1.00E-05,0,-2.00E-05,-2.00E-05,0,-2.00E-05,-1.00E-05,0,1
1034,-1.00E-05,-1.00E-05,0,-2.00E-05,-2.00E-05,0,-2.00E-05,-1.00E-05,0,1
1035,-1.00E-05,-1.00E-05,0,-2.00E-05,-2.00E-05,0,-2.00E-05,-1.00E-05,0,1
1036,-1.00E-05,-1.00E-05,0,-2.00E-05,-2.00E-05,0,-2.00E-05,-1.00E-05,0,1
1039,0,1.00E-05,-1.00E-05,-1.00E-05,-3.00E-05,0,0,1.00E-05,0,1
1040,0,1.00E-05,-1.00E-05,-1.00E-05,-3.00E-05,0,0,1.00E-05,0,1
1041,0,1.00E-05,-1.00E-05,-1.00E-05,-3.00E-05,0,0,1.00E-05,0,1
1042,0,1.00E-05,-1.00E-05,-1.00E-05,-3.00E-05,0,0,1.00E-05,0,1
1043,0,1.00E-05,-1.00E-05,-1.00E-05,-3.00E-05,0,0,1.00E-05,0,1
1046,0,1.00E-05,-1.00E-05,-1.00E-05,-3.00E-05,0,0,1.00E-05,0,1
1047,-1.00E-05,-1.00E-05,1.00E-05,0,-2.00E-05,0,-1.00E-05,-1.00E-05,0,1
1048,-1.00E-05,-1.00E-05,1.00E-05,0,-2.00E-05,0,-1.00E-05,-1.00E-05,0,1
1049,-1.00E-05,-1.00E-05,1.00E-05,0,-2.00E-05,0,-1.00E-05,-1.00E-05,0,1
1050,-1.00E-05,-1.00E-05,1.00E-05,0,-2.00E-05,0,-1.00E-05,-1.00E-05,0,1
1051,-1.00E-05,-1.00E-05,1.00E-05,0,-2.00E-05,0,-1.00E-05,-1.00E-05,0,1
1052,-1.00E-05,-1.00E-05,1.00E-05,0,-2.00E-05,0,-1.00E-05,-1.00E-05,0,1
1053,-1.00E-05,-1.00E-05,1.00E-05,0,-2.00E-05,0,-1.00E-05,-1.00E-05,0,1
1054,-1.00E-05,-1.00E-05,1.00E-05,0,-2.00E-05,0,-1.00E-05,-1.00E-05,0,1
1056,-1.00E-05,-1.00E-05,1.00E-05,0,-2.00E-05,0,-1.00E-05,-1.00E-05,0,1
1057,-1.00E-05,-1.00E-05,1.00E-05,0,-2.00E-05,0,-1.00E-05,-1.00E-05,0,1
1058,-1.00E-05,-1.00E-05,1.00E-05,0,-2.00E-05,0,-1.00E-05,-1.00E-05,0,1
1059,0,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,1.00E-05,1.00E-05,0,1
1060,0,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,1.00E-05,1.00E-05,0,1
1061,0,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,1.00E-05,1.00E-05,0,1
1062,0,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,1.00E-05,1.00E-05,0,1
1063,0,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,1.00E-05,1.00E-05,0,1
1064,0,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,1.00E-05,1.00E-05,0,1
1065,0,1.00E-05,0,1.00E-05,-1.00E-05,-2.00E-05,1.00E-05,1.00E-05,0,1
1066,1.00E-05,-1.00E-05,-1.00E-05,0,-1.00E-05,-1.00E-05,0,-1.00E-05,0,1
1067,1.00E-05,-1.00E-05,-1.00E-05,0,-1.00E-05,-1.00E-05,0,-1.00E-05,0,1
1068,1.00E-05,-1.00E-05,-1.00E-05,0,-1.00E-05,-1.00E-05,0,-1.00E-05,0,1
1069,1.00E-05,-1.00E-05,-1.00E-05,0,-1.00E-05,-1.00E-05,0,-1.00E-05,0,1
1070,1.00E-05,-1.00E-05,-1.00E-05,0,-1.00E-05,-1.00E-05,0,-1.00E-05,0,1
1071,1.00E-05,-1.00E-05,-1.00E-05,0,-1.00E-05,-1.00E-05,0,-1.00E-05,0,1
1072,1.00E-05,-1.00E-05,-1.00E-05,0,-1.00E-05,-1.00E-05,0,-1.00E-05,0,1
1073,1.00E-05,-1.00E-05,-1.00E-05,0,-1.00E-05,-1.00E-05,0,-1.00E-05,0,1
1074,1.00E-05,-1.00E-05,-1.00E-05,0,-1.00E-05,-1.00E-05,0,-1.00E-05,0,1
1075,1.00E-05,-1.00E-05,-1.00E-05,0,-1.00E-05,-1.00E-05,0,-1.00E-05,0,1
1076,1.00E-05,-1.00E-05,-1.00E-05,0,-1.00E-05,-1.00E-05,0,-1.00E-05,0,1
1077,1.00E-05,-1.00E-05,-1.00E-05,0,-1.00E-05,-1.00E-05,0,-1.00E-05,0,1
1078,1.00E-05,-1.00E-05,-1.00E-05,0,-1.00E-05,-1.00E-05,0,-1.00E-05,0,1
